Conditions,flow_rate,precipitation,depth1,depth2,depth3,depth4
100a.1,66.64216532,0,2.578,0,0.084,0.076
100a.1,66.48624864,0,2.574,0,0.083,0.075
100a.1,66.33540094,0,2.569,0,0.082,0.075
100a.1,66.18854065,0,2.565,0,0.082,0.074
100a.1,66.04558698,0,2.561,0,0.081,0.074
100a.1,65.90645995,0,2.557,0,0.081,0.073
100a.1,65.77108041,0,2.553,0,0.08,0.073
100a.1,65.63937005,0,2.549,0,0.079,0.072
100a.1,65.51125142,0,2.545,0,0.079,0.072
100a.1,65.38664798,0,2.542,0,0.078,0.072
100a.1,65.26548407,0,2.538,0,0.078,0.071
100a.1,65.14768495,0,2.534,0,0.077,0.071
100a.1,65.0331768,0,2.531,0,0.076,0.07
100a.1,64.92188675,0,2.527,0,0.076,0.07
100a.1,64.81374288,0,2.524,0,0.075,0.069
100a.1,64.70867424,0,2.521,0,0.075,0.069
100a.1,64.60661085,0,2.517,0,0.074,0.069
100a.1,64.50748369,0,2.514,0,0.074,0.068
100a.1,61.62368314,0,2.511,0,0.073,0.068
100a.2,39.76323,0,1.289,0,0,0
100a.2,40.21193808,0.0984687,1.288,0,0,0
100a.2,41.1302758,0.099828765,1.288,0,0,0
100a.2,42.05979812,0.10118883,1.288,0,0,0
100a.2,42.96645375,0.102548895,1.288,0,0,0
100a.2,43.85719321,0.104180973,1.288,0,0,0
100a.2,44.74496876,0.105541038,1.289,0,0,0
100a.2,45.63273431,0.107173116,1.29,0,0,0
100a.2,46.52244536,0.108805194,1.291,0,0,0
100a.2,47.41405888,0.110709285,1.293,0,0,0
100a.2,48.3075333,0.112341363,1.295,0,0,0
100a.2,49.20382839,0.114245454,1.298,0,0,0
100a.2,50.10290525,0.116149544,1.301,0,0,0
100a.2,51.00572621,0.118053635,1.304,0,0,0
100a.2,51.9112548,0.120229739,1.308,0,0,0
100a.2,52.82245569,0.122405843,1.312,0,0,0
100a.2,53.73729464,0.124581947,1.317,0,0,0
100a.2,54.65773847,0.126758051,1.322,0,0,0
100a.2,55.58575499,0.129206168,1.327,0,0,0
100a.2,56.521313,0.131926298,1.333,0,0,0
100a.2,57.4673822,0.134646427,1.34,0,0,0
100a.2,58.4269332,0.137366557,1.346,0,0,0
100a.2,59.40393745,0.1403587,1.353,0,0,0
100a.2,60.40436723,0.143350843,1.36,0,0,0
100a.2,61.43819563,0.146887012,1.367,0,0,0
100a.2,62.52439646,0.150151168,1.375,0,0,0
100a.2,63.69494432,0.153959349,1.383,0,0,0
100a.2,65.02181446,0.157767531,1.391,0,0,0
100a.2,66.70298286,0.161847726,1.4,0,0,0
100a.2,69.66842612,0.166199934,1.409,0,0,0
100a.2,76.73412152,0.170824154,1.419,0,0,0
100a.2,83.3950469,0.175992401,1.429,0,0.001,0.001
100a.2,82.57718073,0.181160648,1.441,0,0.002,0.002
100a.2,79.17850204,0.18687292,1.456,0,0.002,0.002
100a.2,77.0019904,0.193129219,1.472,0,0.002,0.002
100a.2,75.89862594,0.199657531,1.49,0,0.003,0.003
100a.2,75.51038929,0.207001881,1.508,0,0.003,0.003
100a.2,75.55626158,0.214890258,1.525,0,0.003,0.003
100a.2,75.86322441,0.22332266,1.541,0,0.004,0.003
100a.2,76.32225989,0.232843115,1.556,0,0.004,0.003
100a.2,76.90835054,0.243179608,1.57,0,0.004,0.004
100a.2,77.56547933,0.254604154,1.583,0,0.004,0.004
